gain	loss	cert	gamble	outcome	cond	subjID
10	-6.25	0	1	-6.25	1	25
4	-7.5	0	0	0	1	25
8	-16	0	0	0	1	25
5	-6.25	0	0	0	1	25
4	0	2	1	4	1	25
10	-11.25	0	1	10	1	25
5	-6.88	0	1	-6.88	1	25
5	-7.5	0	1	5	1	25
26	0	12	1	0	1	25
8	-13	0	0	0	1	25
4	-4.5	0	1	4	1	25
8	-10	0	1	-10	1	25
6	-3.75	0	1	6	1	25
5	-5.63	0	1	-5.63	1	25
9	-18	0	0	0	1	25
12	-13.5	0	0	0	1	25
7	0	3	1	0	1	25
8	-14	0	1	8	1	25
2	-1.5	0	1	-1.5	1	25
10	-2.5	0	1	-2.5	1	25
13	0	5	1	13	1	25
9	-15.75	0	0	0	1	25
8	-12	0	1	8	1	25
28	0	13	1	0	1	25
6	-7.5	0	1	-7.5	1	25
10	-16.25	0	0	0	1	25
12	-7.5	0	1	-7.5	1	25
5	-5	0	1	-5	1	25
2	-2	0	1	2	1	25
22	0	10	0	10	1	25
2	-1	0	1	2	1	25
3	0	1	1	3	1	25
4	-5.5	0	1	-5.5	1	25
2	-2.25	0	1	2	1	25
6	-2.25	0	1	6	1	25
4	-6.5	0	1	-6.5	1	25
9	-12.38	0	0	0	1	25
10	-13.75	0	0	0	1	25
10	-17.5	0	1	10	1	25
4	-5	0	1	4	1	25
9	-11.25	0	1	9	1	25
10	-10	0	0	0	1	25
2	-3.25	0	1	2	1	25
5	-8.75	0	1	5	1	25
5	-10	0	0	0	1	25
9	-2.25	0	1	-2.25	1	25
6	-6.75	0	1	6	1	25
12	-16.5	0	0	0	1	25
9	-14.63	0	1	9	1	25
4	-8	0	0	0	1	25
6	-5.25	0	1	6	1	25
9	-6.75	0	1	-6.75	1	25
12	-12	0	1	-12	1	25
4	-1	0	1	4	1	25
12	-15	0	1	-15	1	25
4	-3.5	0	1	-3.5	1	25
2	-1.25	0	1	-1.25	1	25
30	0	12	1	0	1	25
12	-19.5	0	0	0	1	25
12	-3	0	1	12	1	25
5	-1.25	0	1	5	1	25
5	-1.88	0	1	-1.88	1	25
2	-3.5	0	1	-3.5	1	25
12	-9	0	0	0	1	25
10	-20	0	0	0	1	25
8	-4	0	1	-4	1	25
12	0	5	1	0	1	25
2	0	1	0	1	1	25
4	-1.5	0	1	4	1	25
2	-3.75	0	0	0	1	25
6	-10.5	0	0	0	1	25
4	-2	0	1	-2	1	25
23	0	10	0	10	1	25
12	-18	0	1	12	1	25
6	-8.25	0	0	0	1	25
26	0	10	1	26	1	25
10	-8.75	0	1	-8.75	1	25
2	-0.75	0	1	2	1	25
5	-9.38	0	1	-9.38	1	25
25	0	9	1	0	1	25
9	-4.5	0	1	9	1	25
10	-5	0	1	10	1	25
2	-4	0	1	-4	1	25
2	-2.75	0	1	-2.75	1	25
4	-6	0	0	0	1	25
10	-12.5	0	1	-12.5	1	25
12	-22.5	0	0	0	1	25
4	-4	0	1	4	1	25
2	-0.5	0	1	-0.5	1	25
8	-2	0	1	-2	1	25
4	-3	0	1	4	1	25
6	-11.25	0	0	0	1	25
8	-15	0	0	0	1	25
8	-11	0	1	8	1	25
12	-4.5	0	1	-4.5	1	25
19	0	8	1	19	1	25
6	-6	0	1	-6	1	25
5	-4.38	0	1	-4.38	1	25
9	-9	0	1	9	1	25
6	-1.5	0	1	-1.5	1	25
9	-13.5	0	1	-13.5	1	25
9	-5.63	0	1	-5.63	1	25
8	-8	0	1	-8	1	25
8	0	3	1	8	1	25
8	-3	0	1	8	1	25
9	-11.25	0	1	9	1	26
8	-16	0	0	0	1	26
9	-5.63	0	1	-5.63	1	26
9	-4.5	0	1	9	1	26
2	-2	0	0	0	1	26
12	-19.5	0	0	0	1	26
4	-4.5	0	1	4	1	26
2	-3.75	0	0	0	1	26
2	-2.25	0	0	0	1	26
12	-4.5	0	1	-4.5	1	26
9	-10.13	0	0	0	1	26
12	-3	0	1	12	1	26
10	-17.5	0	0	0	1	26
5	-4.38	0	1	-4.38	1	26
5	-7.5	0	0	0	1	26
6	-11.25	0	0	0	1	26
2	-1.5	0	1	-1.5	1	26
9	-6.75	0	1	-6.75	1	26
4	-7	0	0	0	1	26
8	-7	0	0	0	1	26
2	-1.75	0	1	2	1	26
2	-1	0	1	2	1	26
10	-6.25	0	0	0	1	26
6	-6.75	0	0	0	1	26
9	-2.25	0	1	-2.25	1	26
2	-0.75	0	1	2	1	26
12	0	4	1	12	1	26
6	-3	0	1	-3	1	26
3	0	1	1	3	1	26
2	-3	0	1	-3	1	26
10	-13.75	0	1	-13.75	1	26
6	-2.25	0	1	6	1	26
5	-1.88	0	1	-1.88	1	26
12	-13.5	0	0	0	1	26
22	0	10	0	10	1	26
9	-12.38	0	0	0	1	26
26	0	10	0	10	1	26
12	-10.5	0	0	0	1	26
10	-2.5	0	1	-2.5	1	26
25	0	10	0	10	1	26
9	-15.75	0	0	0	1	26
7	0	3	1	0	1	26
10	-10	0	0	0	1	26
12	-15	0	0	0	1	26
12	0	6	0	6	1	26
6	-4.5	0	1	-4.5	1	26
8	-13	0	0	0	1	26
10	-16.25	0	0	0	1	26
5	-1.25	0	1	5	1	26
4	-4	0	0	0	1	26
5	-3.75	0	1	5	1	26
6	-8.25	0	0	0	1	26
8	-15	0	0	0	1	26
8	-8	0	0	0	1	26
2	-2.75	0	1	-2.75	1	26
6	-12	0	0	0	1	26
2	0	1	1	2	1	26
2	-1.25	0	1	-1.25	1	26
9	-18	0	0	0	1	26
6	-9	0	0	0	1	26
10	-8.75	0	1	-8.75	1	26
4	-7.5	0	0	0	1	26
13	0	6	1	0	1	26
10	-11.25	0	0	0	1	26
4	-3	0	0	0	1	26
10	-5	0	1	10	1	26
8	-2	0	1	-2	1	26
4	-2.5	0	1	4	1	26
2	-3.5	0	0	0	1	26
2	-2.5	0	0	0	1	26
6	-3.75	0	1	6	1	26
8	-3	0	1	8	1	26
2	-3.25	0	0	0	1	26
8	-9	0	0	0	1	26
6	-6	0	1	-6	1	26
8	-11	0	0	0	1	26
5	-8.75	0	0	0	1	26
6	-9.75	0	0	0	1	26
12	-24	0	0	0	1	26
4	-6.5	0	0	0	1	26
5	-10	0	0	0	1	26
30	0	12	1	0	1	26
12	-18	0	0	0	1	26
9	-9	0	0	0	1	26
5	-5	0	0	0	1	26
5	-9.38	0	0	0	1	26
10	-12.5	0	1	-12.5	1	26
10	-18.75	0	0	0	1	26
5	-2.5	0	1	-2.5	1	26
9	-14.63	0	0	0	1	26
28	0	13	1	0	1	26
5	-6.88	0	0	0	1	26
4	-3.5	0	0	0	1	26
12	-16.5	0	1	12	1	26
5	-8.13	0	0	0	1	26
9	-16.88	0	0	0	1	26
9	-3.38	0	1	-3.38	1	26
12	0	5	1	0	1	26
4	-8	0	0	0	1	26
8	-12	0	0	0	1	26
8	-4	0	1	-4	1	26
2	-4	0	0	0	1	26
12	-9	0	1	-9	1	26
4	-1.5	0	1	4	1	26
6	-10.5	0	0	0	1	26
5	-3.13	0	1	5	1	26
10	-15	0	0	0	1	26
23	0	10	0	10	1	26
12	-7.5	0	1	-7.5	1	26
2	-0.5	0	1	-0.5	1	26
4	0	2	1	4	1	26
6	-1.5	0	1	-1.5	1	26
4	-1	0	1	4	1	26
10	-20	0	0	0	1	26
12	-22.5	0	0	0	1	26
25	0	9	1	0	1	26
13	0	5	1	13	1	26
6	-5.25	0	0	0	1	26
9	-13.5	0	0	0	1	26
5	0	2	1	0	1	26
12	-6	0	1	-6	1	26
5	-6.25	0	0	0	1	26
10	-3.75	0	1	10	1	26
9	-7.88	0	0	0	1	26
8	-6	0	0	0	1	26
4	-5.5	0	0	0	1	26
19	0	8	1	19	1	26
10	-7.5	0	0	0	1	26
4	-6	0	0	0	1	26
8	-14	0	0	0	1	26
8	0	3	0	3	1	26
12	-21	0	0	0	1	26
4	-2	0	1	-2	1	26
4	-5	0	0	0	1	26
6	-7.5	0	0	0	1	26
12	-12	0	0	0	1	26
8	-5	0	1	-5	1	26
26	0	12	0	12	1	26
8	-10	0	0	0	1	26
5	-5.63	0	0	0	1	26
2	-1	0	1	2	1	27
9	-6.75	0	1	-6.75	1	27
2	-4	0	1	-4	1	27
2	-3.25	0	1	2	1	27
4	-6.5	0	1	-6.5	1	27
5	-5.63	0	1	-5.63	1	27
8	-8	0	1	-8	1	27
12	-18	0	1	12	1	27
2	-2.5	0	0	0	1	27
3	0	1	1	3	1	27
12	-16.5	0	0	0	1	27
10	-12.5	0	1	-12.5	1	27
5	-1.25	0	1	5	1	27
19	0	8	1	19	1	27
8	-9	0	1	-9	1	27
5	-10	0	1	5	1	27
25	0	10	0	10	1	27
7	0	3	1	0	1	27
6	-11.25	0	1	6	1	27
6	-1.5	0	1	-1.5	1	27
4	-1.5	0	1	4	1	27
10	-5	0	1	10	1	27
10	-3.75	0	1	10	1	27
6	-4.5	0	1	-4.5	1	27
12	-19.5	0	1	12	1	27
5	-4.38	0	0	0	1	27
8	-11	0	1	8	1	27
2	-0.75	0	1	2	1	27
2	-1.5	0	0	0	1	27
6	-6.75	0	1	6	1	27
4	-6	0	1	4	1	27
10	-16.25	0	1	-16.25	1	27
12	-15	0	1	-15	1	27
6	-5.25	0	1	6	1	27
12	-21	0	1	12	1	27
4	-3	0	1	4	1	27
12	-22.5	0	1	12	1	27
2	-3.75	0	1	-3.75	1	27
6	-12	0	1	-12	1	27
5	-8.13	0	0	0	1	27
10	-8.75	0	1	-8.75	1	27
12	-6	0	1	-6	1	27
5	-5	0	1	-5	1	27
22	0	10	1	22	1	27
12	-13.5	0	1	12	1	27
8	-7	0	1	8	1	27
4	-3.5	0	1	-3.5	1	27
9	-12.38	0	1	9	1	27
10	-7.5	0	1	-7.5	1	27
26	0	10	1	26	1	27
12	-4.5	0	1	-4.5	1	27
8	-15	0	1	-15	1	27
2	-1.75	0	1	2	1	27
12	0	6	1	0	1	27
9	-3.38	0	1	-3.38	1	27
2	-3	0	1	-3	1	27
9	-5.63	0	1	-5.63	1	27
2	-3.5	0	0	0	1	27
8	-12	0	1	8	1	27
10	-18.75	0	0	0	1	27
4	0	2	1	4	1	27
2	-2.25	0	1	2	1	27
9	-2.25	0	1	-2.25	1	27
10	-13.75	0	1	-13.75	1	27
28	0	13	1	0	1	27
4	-2.5	0	1	4	1	27
9	-15.75	0	1	9	1	27
10	-15	0	1	10	1	27
10	-10	0	1	10	1	27
9	-18	0	0	0	1	27
12	-24	0	0	0	1	27
13	0	5	0	5	1	27
5	-1.88	0	1	-1.88	1	27
4	-4.5	0	1	4	1	27
9	-7.88	0	1	9	1	27
9	-9	0	1	9	1	27
25	0	9	1	0	1	27
12	-12	0	1	-12	1	27
6	-2.25	0	1	6	1	27
8	-5	0	1	-5	1	27
4	-5.5	0	1	-5.5	1	27
2	-1.25	0	1	-1.25	1	27
9	-13.5	0	1	-13.5	1	27
9	-4.5	0	1	9	1	27
10	-11.25	0	1	10	1	27
6	-3	0	1	-3	1	27
10	-2.5	0	1	-2.5	1	27
12	0	4	1	12	1	27
10	-20	0	0	0	1	27
5	-3.75	0	1	5	1	27
9	-10.13	0	1	-10.13	1	27
4	-7	0	1	-7	1	27
12	-10.5	0	1	-10.5	1	27
8	-16	0	0	0	1	27
4	-7.5	0	1	4	1	27
8	0	3	1	8	1	27
6	-10.5	0	1	-10.5	1	27
6	-9.75	0	1	-9.75	1	27
5	-8.75	0	1	5	1	27
5	-2.5	0	1	-2.5	1	27
13	0	6	0	6	1	27
23	0	10	1	0	1	27
8	-4	0	1	-4	1	27
9	-11.25	0	1	9	1	27
5	-6.88	0	1	-6.88	1	27
4	-4	0	1	4	1	27
10	-17.5	0	1	10	1	27
8	-13	0	0	0	1	27
26	0	12	1	0	1	27
6	-8.25	0	1	-8.25	1	27
9	-14.63	0	1	9	1	27
8	-2	0	1	-2	1	27
10	-6.25	0	1	-6.25	1	27
8	-14	0	0	0	1	27
12	0	5	1	0	1	27
8	-10	0	1	-10	1	27
30	0	12	1	0	1	27
5	-7.5	0	0	0	1	27
5	0	2	1	0	1	27
6	-3.75	0	1	6	1	27
6	-6	0	1	-6	1	27
4	-2	0	1	-2	1	27
12	-7.5	0	1	-7.5	1	27
5	-6.25	0	1	5	1	27
4	-5	0	1	4	1	27
2	-2.75	0	1	-2.75	1	27
2	-2	0	1	2	1	27
6	-9	0	1	-9	1	27
5	-3.13	0	1	5	1	27
12	-9	0	1	-9	1	27
4	-8	0	1	-8	1	27
4	-1	0	1	4	1	27
2	0	1	0	1	1	27
9	-16.88	0	0	0	1	27
8	-6	0	1	-6	1	27
2	-0.5	0	1	-0.5	1	27
6	-7.5	0	1	-7.5	1	27
8	-3	0	1	8	1	27
12	-3	0	1	12	1	27
5	-9.38	0	1	-9.38	1	27
6	-9.75	0	0	0	1	28
12	-13.5	0	1	12	1	28
8	-7	0	1	8	1	28
10	-7.5	0	1	-7.5	1	28
2	-2.25	0	0	0	1	28
6	-8.25	0	1	-8.25	1	28
10	-16.25	0	0	0	1	28
3	0	1	0	1	1	28
4	-3	0	1	4	1	28
8	-2	0	1	-2	1	28
4	-2.5	0	1	4	1	28
5	-5.63	0	0	0	1	28
5	0	2	1	0	1	28
30	0	12	1	0	1	28
9	-4.5	0	0	0	1	28
4	-7.5	0	0	0	1	28
26	0	10	1	26	1	28
10	-6.25	0	1	-6.25	1	28
2	-4	0	0	0	1	28
4	-5	0	0	0	1	28
5	-1.88	0	1	-1.88	1	28
23	0	10	0	10	1	28
8	-3	0	1	8	1	28
8	-12	0	0	0	1	28
10	-2.5	0	0	0	1	28
5	-8.13	0	0	0	1	28
8	-9	0	0	0	1	28
2	-3	0	0	0	1	28
9	-11.25	0	0	0	1	28
9	-12.38	0	0	0	1	28
12	-15	0	0	0	1	28
8	-10	0	0	0	1	28
4	-1	0	1	4	1	28
8	0	3	1	8	1	28
4	-3.5	0	0	0	1	28
8	-8	0	0	0	1	28
10	-11.25	0	0	0	1	28
10	-5	0	1	10	1	28
9	-13.5	0	0	0	1	28
2	-0.75	0	1	2	1	28
5	-4.38	0	0	0	1	28
2	-1.5	0	0	0	1	28
2	-3.75	0	0	0	1	28
5	-3.75	0	1	5	1	28
9	-16.88	0	0	0	1	28
9	-3.38	0	1	-3.38	1	28
5	-10	0	0	0	1	28
26	0	12	0	12	1	28
5	-9.38	0	0	0	1	28
6	-1.5	0	1	-1.5	1	28
10	-10	0	0	0	1	28
2	-1.25	0	0	0	1	28
9	-14.63	0	0	0	1	28
6	-4.5	0	0	0	1	28
5	-5	0	0	0	1	28
5	-7.5	0	0	0	1	28
8	-13	0	0	0	1	28
5	-3.13	0	0	0	1	28
8	-5	0	1	-5	1	28
8	-11	0	0	0	1	28
6	-6.75	0	0	0	1	28
5	-8.75	0	0	0	1	28
2	0	1	1	2	1	28
9	-5.63	0	0	0	1	28
6	-6	0	0	0	1	28
4	-5.5	0	0	0	1	28
6	-3	0	1	-3	1	28
12	-19.5	0	0	0	1	28
10	-13.75	0	0	0	1	28
10	-8.75	0	0	0	1	28
5	-6.88	0	0	0	1	28
6	-7.5	0	0	0	1	28
10	-12.5	0	0	0	1	28
9	-6.75	0	0	0	1	28
4	-6	0	0	0	1	28
8	-4	0	0	0	1	28
2	-1	0	1	2	1	28
12	-24	0	0	0	1	28
12	-6	0	0	0	1	28
2	-2	0	0	0	1	28
4	-7	0	0	0	1	28
12	-9	0	0	0	1	28
6	-11.25	0	0	0	1	28
25	0	10	1	25	1	28
28	0	13	1	0	1	28
2	-2.75	0	0	0	1	28
12	-10.5	0	0	0	1	28
8	-14	0	0	0	1	28
4	-6.5	0	0	0	1	28
4	0	2	1	4	1	28
10	-15	0	0	0	1	28
12	0	5	1	0	1	28
10	-18.75	0	0	0	1	28
12	-3	0	1	12	1	28
4	-4	0	0	0	1	28
9	-7.88	0	0	0	1	28
9	-2.25	0	1	-2.25	1	28
2	-1.75	0	0	0	1	28
12	0	6	1	0	1	28
5	-2.5	0	0	0	1	28
4	-4.5	0	0	0	1	28
8	-6	0	0	0	1	28
12	-18	0	0	0	1	28
12	-16.5	0	0	0	1	28
22	0	10	1	22	1	28
12	-21	0	0	0	1	28
12	-4.5	0	0	0	1	28
12	-12	0	0	0	1	28
19	0	8	1	19	1	28
2	-2.5	0	0	0	1	28
12	0	4	1	12	1	28
4	-2	0	0	0	1	28
9	-9	0	0	0	1	28
9	-10.13	0	0	0	1	28
6	-2.25	0	1	6	1	28
2	-0.5	0	1	-0.5	1	28
10	-3.75	0	0	0	1	28
13	0	5	1	13	1	28
4	-1.5	0	1	4	1	28
5	-1.25	0	1	5	1	28
6	-9	0	0	0	1	28
10	-17.5	0	0	0	1	28
6	-12	0	0	0	1	28
6	-5.25	0	0	0	1	28
12	-22.5	0	0	0	1	28
8	-16	0	0	0	1	28
9	-15.75	0	0	0	1	28
10	-20	0	0	0	1	28
13	0	6	0	6	1	28
4	-8	0	0	0	1	28
12	-7.5	0	0	0	1	28
9	-18	0	0	0	1	28
2	-3.25	0	0	0	1	28
7	0	3	1	0	1	28
6	-3.75	0	0	0	1	28
5	-6.25	0	0	0	1	28
8	-15	0	0	0	1	28
25	0	9	1	0	1	28
2	-3.5	0	0	0	1	28
6	-10.5	0	0	0	1	28
9	-10.13	0	0	0	1	29
12	-10.5	0	1	-10.5	1	29
25	0	10	1	25	1	29
4	-7	0	0	0	1	29
9	-7.88	0	0	0	1	29
5	-3.13	0	1	5	1	29
5	-8.13	0	0	0	1	29
8	-7	0	1	8	1	29
12	-6	0	1	-6	1	29
12	-24	0	0	0	1	29
12	-21	0	0	0	1	29
4	-2.5	0	1	4	1	29
6	-9	0	0	0	1	29
10	-15	0	0	0	1	29
8	-6	0	1	-6	1	29
13	0	6	1	0	1	29
6	-12	0	0	0	1	29
6	-4.5	0	1	-4.5	1	29
9	-16.88	0	0	0	1	29
10	-18.75	0	0	0	1	29
9	-3.38	0	1	-3.38	1	29
6	-9.75	0	1	-9.75	1	29
2	-1.75	0	1	2	1	29
5	0	2	1	0	1	29
8	-5	0	0	0	1	29
8	-9	0	1	-9	1	29
12	0	6	1	0	1	29
12	0	4	1	12	1	29
2	-2.5	0	0	0	1	29
6	-3	0	1	-3	1	29
10	-7.5	0	1	-7.5	1	29
5	-2.5	0	1	-2.5	1	29
5	-3.75	0	1	5	1	29
10	-3.75	0	1	10	1	29
2	-3	0	0	0	1	29
10	-6.25	0	0	0	1	29
4	-7.5	0	0	0	1	29
8	-16	0	0	0	1	29
5	-6.25	0	0	0	1	29
4	0	2	1	4	1	29
10	-11.25	0	0	0	1	29
5	-6.88	0	0	0	1	29
5	-7.5	0	1	5	1	29
26	0	12	0	12	1	29
8	-13	0	0	0	1	29
4	-4.5	0	1	4	1	29
8	-10	0	0	0	1	29
6	-3.75	0	1	6	1	29
5	-5.63	0	0	0	1	29
9	-18	0	0	0	1	29
12	-13.5	0	1	12	1	29
7	0	3	0	3	1	29
8	-14	0	0	0	1	29
2	-1.5	0	1	-1.5	1	29
10	-2.5	0	1	-2.5	1	29
13	0	5	0	5	1	29
9	-15.75	0	0	0	1	29
8	-12	0	0	0	1	29
28	0	13	1	0	1	29
6	-7.5	0	0	0	1	29
10	-16.25	0	0	0	1	29
12	-7.5	0	0	0	1	29
5	-5	0	1	-5	1	29
2	-2	0	1	2	1	29
22	0	10	0	10	1	29
2	-1	0	1	2	1	29
3	0	1	0	1	1	29
4	-5.5	0	0	0	1	29
2	-2.25	0	0	0	1	29
6	-2.25	0	1	6	1	29
4	-6.5	0	0	0	1	29
9	-12.38	0	0	0	1	29
10	-13.75	0	0	0	1	29
10	-17.5	0	0	0	1	29
4	-5	0	1	4	1	29
9	-11.25	0	0	0	1	29
10	-10	0	0	0	1	29
2	-3.25	0	1	2	1	29
5	-8.75	0	0	0	1	29
5	-10	0	0	0	1	29
9	-2.25	0	1	-2.25	1	29
6	-6.75	0	0	0	1	29
12	-16.5	0	0	0	1	29
9	-14.63	0	0	0	1	29
4	-8	0	0	0	1	29
6	-5.25	0	0	0	1	29
9	-6.75	0	1	-6.75	1	29
12	-12	0	1	-12	1	29
4	-1	0	1	4	1	29
12	-15	0	0	0	1	29
4	-3.5	0	0	0	1	29
2	-1.25	0	0	0	1	29
30	0	12	0	12	1	29
12	-19.5	0	0	0	1	29
12	-3	0	0	0	1	29
5	-1.25	0	0	0	1	29
5	-1.88	0	1	-1.88	1	29
2	-3.5	0	1	-3.5	1	29
12	-9	0	0	0	1	29
10	-20	0	0	0	1	29
8	-4	0	1	-4	1	29
12	0	5	0	5	1	29
2	0	1	0	1	1	29
4	-1.5	0	1	4	1	29
2	-3.75	0	0	0	1	29
6	-10.5	0	0	0	1	29
4	-2	0	0	0	1	29
23	0	10	0	10	1	29
12	-18	0	0	0	1	29
6	-8.25	0	0	0	1	29
26	0	10	0	10	1	29
10	-8.75	0	0	0	1	29
2	-0.75	0	1	2	1	29
5	-9.38	0	0	0	1	29
25	0	9	0	9	1	29
9	-4.5	0	0	0	1	29
10	-5	0	1	10	1	29
2	-4	0	0	0	1	29
2	-2.75	0	1	-2.75	1	29
4	-6	0	0	0	1	29
10	-12.5	0	0	0	1	29
12	-22.5	0	0	0	1	29
4	-4	0	1	4	1	29
2	-0.5	0	1	-0.5	1	29
8	-2	0	1	-2	1	29
4	-3	0	1	4	1	29
6	-11.25	0	0	0	1	29
8	-15	0	0	0	1	29
8	-11	0	0	0	1	29
12	-4.5	0	1	-4.5	1	29
19	0	8	0	8	1	29
6	-6	0	0	0	1	29
5	-4.38	0	0	0	1	29
9	-9	0	0	0	1	29
6	-1.5	0	1	-1.5	1	29
9	-13.5	0	1	-13.5	1	29
9	-5.63	0	0	0	1	29
8	-8	0	0	0	1	29
8	0	3	0	3	1	29
8	-3	0	1	8	1	29
9	-11.25	0	0	0	1	30
8	-16	0	0	0	1	30
9	-5.63	0	1	-5.63	1	30
9	-4.5	0	1	9	1	30
2	-2	0	0	0	1	30
12	-19.5	0	0	0	1	30
4	-4.5	0	0	0	1	30
2	-3.75	0	1	-3.75	1	30
2	-2.25	0	0	0	1	30
12	-4.5	0	1	-4.5	1	30
9	-10.13	0	0	0	1	30
12	-3	0	1	12	1	30
10	-17.5	0	0	0	1	30
5	-4.38	0	0	0	1	30
5	-7.5	0	0	0	1	30
6	-11.25	0	0	0	1	30
2	-1.5	0	0	0	1	30
9	-6.75	0	1	-6.75	1	30
4	-7	0	0	0	1	30
8	-7	0	0	0	1	30
2	-1.75	0	0	0	1	30
2	-1	0	0	0	1	30
10	-6.25	0	1	-6.25	1	30
6	-6.75	0	0	0	1	30
9	-2.25	0	1	-2.25	1	30
2	-0.75	0	0	0	1	30
12	0	4	0	4	1	30
6	-3	0	1	-3	1	30
3	0	1	0	1	1	30
2	-3	0	0	0	1	30
10	-13.75	0	0	0	1	30
6	-2.25	0	1	6	1	30
5	-1.88	0	1	-1.88	1	30
12	-13.5	0	0	0	1	30
22	0	10	0	10	1	30
9	-12.38	0	0	0	1	30
26	0	10	0	10	1	30
12	-10.5	0	0	0	1	30
10	-2.5	0	1	-2.5	1	30
25	0	10	0	10	1	30
9	-15.75	0	0	0	1	30
7	0	3	0	3	1	30
10	-10	0	0	0	1	30
12	-15	0	0	0	1	30
12	0	6	0	6	1	30
6	-4.5	0	0	0	1	30
8	-13	0	0	0	1	30
10	-16.25	0	0	0	1	30
5	-1.25	0	1	5	1	30
4	-4	0	0	0	1	30
5	-3.75	0	0	0	1	30
6	-8.25	0	0	0	1	30
8	-15	0	0	0	1	30
8	-8	0	0	0	1	30
2	-2.75	0	0	0	1	30
6	-12	0	0	0	1	30
2	0	1	0	1	1	30
2	-1.25	0	0	0	1	30
9	-18	0	0	0	1	30
6	-9	0	0	0	1	30
10	-8.75	0	0	0	1	30
4	-7.5	0	0	0	1	30
13	0	6	0	6	1	30
10	-11.25	0	0	0	1	30
4	-3	0	0	0	1	30
10	-5	0	0	0	1	30
8	-2	0	0	0	1	30
4	-2.5	0	0	0	1	30
2	-3.5	0	0	0	1	30
2	-2.5	0	0	0	1	30
6	-3.75	0	0	0	1	30
8	-3	0	0	0	1	30
2	-3.25	0	0	0	1	30
8	-9	0	0	0	1	30
6	-6	0	0	0	1	30
8	-11	0	0	0	1	30
5	-8.75	0	0	0	1	30
6	-9.75	0	0	0	1	30
12	-24	0	0	0	1	30
4	-6.5	0	0	0	1	30
5	-10	0	0	0	1	30
30	0	12	1	0	1	30
12	-18	0	0	0	1	30
9	-9	0	0	0	1	30
5	-5	0	0	0	1	30
5	-9.38	0	0	0	1	30
10	-12.5	0	0	0	1	30
10	-18.75	0	0	0	1	30
5	-2.5	0	1	-2.5	1	30
9	-14.63	0	0	0	1	30
28	0	13	1	0	1	30
5	-6.88	0	1	-6.88	1	30
4	-3.5	0	0	0	1	30
12	-16.5	0	0	0	1	30
5	-8.13	0	0	0	1	30
9	-16.88	0	0	0	1	30
9	-3.38	0	0	0	1	30
12	0	5	1	0	1	30
4	-8	0	0	0	1	30
8	-12	0	0	0	1	30
8	-4	0	0	0	1	30
2	-4	0	0	0	1	30
12	-9	0	1	-9	1	30
4	-1.5	0	0	0	1	30
6	-10.5	0	0	0	1	30
5	-3.13	0	0	0	1	30
10	-15	0	0	0	1	30
23	0	10	0	10	1	30
12	-7.5	0	0	0	1	30
2	-0.5	0	0	0	1	30
4	0	2	0	2	1	30
6	-1.5	0	0	0	1	30
4	-1	0	0	0	1	30
10	-20	0	0	0	1	30
12	-22.5	0	0	0	1	30
25	0	9	0	9	1	30
13	0	5	0	5	1	30
6	-5.25	0	0	0	1	30
9	-13.5	0	0	0	1	30
5	0	2	0	2	1	30
12	-6	0	0	0	1	30
5	-6.25	0	0	0	1	30
10	-3.75	0	0	0	1	30
9	-7.88	0	0	0	1	30
8	-6	0	0	0	1	30
4	-5.5	0	0	0	1	30
19	0	8	0	8	1	30
10	-7.5	0	0	0	1	30
4	-6	0	0	0	1	30
8	-14	0	0	0	1	30
8	0	3	0	3	1	30
12	-21	0	0	0	1	30
4	-2	0	0	0	1	30
4	-5	0	0	0	1	30
6	-7.5	0	0	0	1	30
12	-12	0	0	0	1	30
8	-5	0	0	0	1	30
26	0	12	1	0	1	30
8	-10	0	0	0	1	30
5	-5.63	0	0	0	1	30
