subjID	trial	delay_later	amount_later	delay_sooner	amount_sooner	choice
17	59	1	11	0	10	0
17	60	28	15.5	0	10	0
17	61	15	49	0	10	1
17	62	170	33.9	0	10	0
17	63	85	26	0	10	0
17	64	1	10.7	0	10	1
17	65	28	16.9	0	10	0
17	66	6	14	0	10	1
17	67	15	10.5	0	10	1
17	68	15	49	0	10	1
17	69	85	36.1	0	10	0
17	70	1	31.6	0	10	1
17	71	1	11	0	10	1
17	72	28	21.1	0	10	0
17	73	85	30.9	0	10	0
17	74	6	44	0	10	1
17	75	15	12.5	0	10	1
17	76	170	49.8	0	10	0
17	77	28	13	0	10	1
17	78	85	10.5	0	10	0
17	79	28	13.4	0	10	0
17	80	1	12.5	0	10	1
17	81	28	41.1	0	10	1
17	82	170	38.3	0	10	0
17	83	170	35.6	0	10	0
17	84	28	21.1	0	10	1
17	85	15	10.7	0	10	1
17	86	1	41.9	0	10	1
17	87	28	31.4	0	10	1
17	88	85	10.5	0	10	0
17	89	1	11.8	0	10	1
17	90	15	14.2	0	10	1
17	91	85	24.4	0	10	0
17	92	6	13.2	0	10	1
17	93	85	19.5	0	10	0
17	94	6	17.4	0	10	1
17	95	85	30.9	0	10	1
17	96	170	24.4	0	10	0
17	97	28	13	0	10	0
17	98	6	17.4	0	10	1
17	99	170	41.3	0	10	0
17	100	85	26	0	10	1
17	101	85	24.4	0	10	0
17	102	1	11.2	0	10	1
17	103	85	27.3	0	10	1
17	104	6	35.1	0	10	1
17	105	170	29.7	0	10	0
17	106	1	41.9	0	10	1
17	107	1	21.3	0	10	1
17	108	15	14.2	0	10	1
18	1	170	43.3	0	10	1
18	2	85	30.9	0	10	1
18	3	6	14	0	10	1
18	4	28	31.4	0	10	1
18	5	170	38.3	0	10	1
18	6	15	14.2	0	10	1
18	7	6	44	0	10	1
18	8	6	11	0	10	1
18	9	85	19.5	0	10	1
18	10	15	20.7	0	10	1
18	11	6	13.2	0	10	1
18	12	170	15	0	10	0
18	13	85	26	0	10	1
18	14	1	18	0	10	1
18	15	15	14.2	0	10	1
18	16	85	36.1	0	10	1
18	17	1	18	0	10	0
18	18	15	49	0	10	1
18	19	170	49.8	0	10	1
18	20	6	35.1	0	10	1
18	21	85	10.5	0	10	0
18	22	28	13.4	0	10	0
18	23	15	20.7	0	10	1
18	24	85	45	0	10	1
18	25	15	39.6	0	10	1
18	26	15	12.5	0	10	1
18	27	1	11.8	0	10	1
18	28	1	21.3	0	10	1
18	29	6	26.3	0	10	1
18	30	15	12.5	0	10	1
18	31	6	17.4	0	10	1
18	32	28	16.9	0	10	1
18	33	170	41.3	0	10	0
18	34	170	24.4	0	10	0
18	35	15	10.7	0	10	0
18	36	1	10.7	0	10	0
18	37	6	35.1	0	10	1
18	38	170	38.3	0	10	1
18	39	6	44	0	10	1
18	40	15	30.1	0	10	1
18	41	28	13	0	10	0
18	42	15	49	0	10	1
18	43	6	11	0	10	0
18	44	15	39.6	0	10	1
18	45	15	10.7	0	10	0
18	46	1	11	0	10	1
18	47	28	21.1	0	10	1
18	48	28	13	0	10	0
18	49	1	11.2	0	10	1
18	50	28	12	0	10	1
18	51	6	16.7	0	10	1
18	52	85	27.3	0	10	1
18	53	170	49.8	0	10	1
18	54	28	21.7	0	10	1
18	55	15	10.5	0	10	0
18	56	170	29.7	0	10	0
18	57	85	10.5	0	10	0
18	58	1	11	0	10	1
18	59	6	14	0	10	1
18	60	170	33.9	0	10	0
18	61	170	35.6	0	10	1
18	62	15	18.6	0	10	1
18	63	6	26.3	0	10	1
18	64	85	18.4	0	10	0
18	65	1	41.9	0	10	1
18	66	28	12	0	10	1
18	67	6	16.7	0	10	1
18	68	170	24.4	0	10	1
18	69	15	18.6	0	10	1
18	70	6	17.4	0	10	1
18	71	85	18.4	0	10	0
18	72	1	21.3	0	10	1
18	73	28	41.1	0	10	1
18	74	85	27.3	0	10	0
18	75	85	36.1	0	10	1
18	76	170	35.6	0	10	0
18	77	28	21.1	0	10	1
18	78	170	43.3	0	10	1
18	79	28	21.7	0	10	1
18	80	85	24.4	0	10	1
18	81	28	31.4	0	10	1
18	82	85	45	0	10	1
18	83	15	10.5	0	10	0
18	84	6	13.2	0	10	1
18	85	1	31.6	0	10	1
18	86	1	31.6	0	10	1
18	87	85	30.9	0	10	1
18	88	85	19.5	0	10	1
18	89	85	24.4	0	10	1
18	90	28	13.4	0	10	0
18	91	170	29.7	0	10	1
18	92	170	33.9	0	10	1
18	93	28	41.1	0	10	1
18	94	170	15	0	10	0
18	95	85	26	0	10	0
18	96	170	41.3	0	10	1
18	97	1	12.5	0	10	1
18	98	1	12.5	0	10	1
18	99	28	15.5	0	10	1
18	100	1	11.2	0	10	0
18	101	6	10.5	0	10	0
18	102	1	10.7	0	10	1
18	103	1	11.8	0	10	1
18	104	28	16.9	0	10	1
18	105	6	10.5	0	10	1
18	106	1	41.9	0	10	1
18	107	28	15.5	0	10	0
18	108	15	30.1	0	10	1
19	1	28	41.1	0	10	1
19	2	170	41.3	0	10	0
19	3	6	10.5	0	10	0
19	4	6	44	0	10	1
19	5	15	12.5	0	10	1
19	6	28	16.9	0	10	1
19	7	6	14	0	10	0
19	8	6	16.7	0	10	1
19	9	1	31.6	0	10	1
19	10	1	10.7	0	10	1
19	11	85	19.5	0	10	1
19	12	28	16.9	0	10	0
19	13	170	24.4	0	10	0
19	14	15	14.2	0	10	1
19	15	85	26	0	10	0
19	16	85	36.1	0	10	1
19	17	15	30.1	0	10	1
19	18	6	10.5	0	10	0
19	19	170	24.4	0	10	0
19	20	15	12.5	0	10	0
19	21	28	21.7	0	10	0
19	22	170	15	0	10	0
19	23	85	10.5	0	10	0
19	24	1	11.8	0	10	0
19	25	1	12.5	0	10	1
19	26	28	15.5	0	10	0
19	27	6	26.3	0	10	1
19	28	6	35.1	0	10	1
19	29	15	18.6	0	10	0
19	30	170	29.7	0	10	0
19	31	85	19.5	0	10	0
19	32	170	43.3	0	10	1
19	33	28	31.4	0	10	1
19	34	28	13.4	0	10	1
19	35	85	26	0	10	0
19	36	85	10.5	0	10	0
19	37	85	45	0	10	1
19	38	28	13	0	10	0
19	39	170	38.3	0	10	0
19	40	1	11	0	10	0
19	41	1	10.7	0	10	0
19	42	170	29.7	0	10	1
19	43	6	26.3	0	10	1
19	44	1	11.2	0	10	0
19	45	28	41.1	0	10	1
19	46	1	12.5	0	10	0
19	47	85	30.9	0	10	1
19	48	170	33.9	0	10	0
19	49	28	13	0	10	0
19	50	170	33.9	0	10	1
19	51	170	49.8	0	10	1
19	52	170	35.6	0	10	0
19	53	15	49	0	10	1
19	54	1	11.2	0	10	1
19	55	6	11	0	10	0
19	56	6	17.4	0	10	1
19	57	15	49	0	10	1
19	58	1	11	0	10	0
19	59	85	18.4	0	10	0
19	60	15	20.7	0	10	1
19	61	170	38.3	0	10	0
19	62	15	39.6	0	10	1
19	63	6	35.1	0	10	1
19	64	28	21.1	0	10	1
19	65	15	39.6	0	10	1
19	66	15	10.7	0	10	0
19	67	1	31.6	0	10	1
19	68	1	41.9	0	10	1
19	69	170	49.8	0	10	0
19	70	170	35.6	0	10	0
19	71	85	36.1	0	10	0
19	72	28	13.4	0	10	1
19	73	1	18	0	10	1
19	74	85	18.4	0	10	1
19	75	85	24.4	0	10	0
19	76	170	43.3	0	10	1
19	77	15	18.6	0	10	1
19	78	6	13.2	0	10	0
19	79	6	44	0	10	1
19	80	15	10.5	0	10	0
19	81	6	14	0	10	1
19	82	85	27.3	0	10	1
19	83	15	30.1	0	10	1
19	84	6	16.7	0	10	1
19	85	28	31.4	0	10	1
19	86	28	21.1	0	10	1
19	87	15	10.7	0	10	0
19	88	6	13.2	0	10	1
19	89	170	41.3	0	10	0
19	90	28	21.7	0	10	1
19	91	85	24.4	0	10	1
19	92	28	12	0	10	0
19	93	1	11.8	0	10	0
19	94	28	12	0	10	0
19	95	1	18	0	10	1
19	96	28	15.5	0	10	0
19	97	1	21.3	0	10	1
19	98	1	21.3	0	10	1
19	99	1	41.9	0	10	1
19	100	85	45	0	10	1
19	101	15	10.5	0	10	1
19	102	6	11	0	10	1
19	103	15	14.2	0	10	0
19	104	15	20.7	0	10	1
19	105	85	30.9	0	10	0
19	106	85	27.3	0	10	1
19	107	6	17.4	0	10	1
19	108	170	15	0	10	0
20	1	6	14	0	10	1
20	2	1	12.5	0	10	0
20	3	6	16.7	0	10	1
20	4	15	14.2	0	10	0
20	5	170	24.4	0	10	0
20	6	85	18.4	0	10	0
20	7	28	41.1	0	10	1
20	8	170	43.3	0	10	1
20	9	1	21.3	0	10	1
20	10	85	26	0	10	0
20	11	1	11	0	10	0
20	12	6	10.5	0	10	0
20	13	15	20.7	0	10	1
20	14	28	13.4	0	10	1
20	15	170	35.6	0	10	1
20	16	1	11	0	10	1
20	17	6	44	0	10	1
20	18	6	26.3	0	10	1
20	19	15	39.6	0	10	1
20	20	28	41.1	0	10	1
20	21	85	10.5	0	10	0
20	22	6	16.7	0	10	0
20	23	1	11.8	0	10	1
20	24	28	12	0	10	1
20	25	1	18	0	10	1
20	26	170	29.7	0	10	0
20	27	28	21.7	0	10	1
20	28	15	10.7	0	10	1
20	29	170	41.3	0	10	1
20	30	85	19.5	0	10	0
20	31	85	45	0	10	1
20	32	170	33.9	0	10	1
20	33	28	13.4	0	10	0
20	34	85	27.3	0	10	1
20	35	28	13	0	10	0
20	36	15	18.6	0	10	0
20	37	15	12.5	0	10	1
20	38	170	24.4	0	10	0
20	39	6	44	0	10	1
20	40	85	30.9	0	10	1
20	41	6	35.1	0	10	1
20	42	6	26.3	0	10	1
20	43	6	13.2	0	10	1
20	44	15	10.7	0	10	1
20	45	28	21.7	0	10	1
20	46	170	33.9	0	10	1
20	47	15	20.7	0	10	1
20	48	1	10.7	0	10	1
20	49	28	16.9	0	10	1
20	50	1	11.2	0	10	0
20	51	1	12.5	0	10	1
20	52	15	18.6	0	10	0
20	53	28	21.1	0	10	1
20	54	15	14.2	0	10	1
20	55	85	18.4	0	10	0
20	56	170	29.7	0	10	0
20	57	85	45	0	10	1
20	58	28	31.4	0	10	1
20	59	15	30.1	0	10	1
20	60	1	11.8	0	10	1
20	61	28	31.4	0	10	1
20	62	85	19.5	0	10	0
20	63	6	14	0	10	1
20	64	1	31.6	0	10	1
20	65	1	10.7	0	10	1
20	66	15	49	0	10	1
20	67	1	21.3	0	10	1
20	68	6	35.1	0	10	1
20	69	15	10.5	0	10	1
20	70	85	10.5	0	10	0
20	71	6	13.2	0	10	1
20	72	170	49.8	0	10	1
20	73	170	35.6	0	10	1
20	74	85	24.4	0	10	1
20	75	6	11	0	10	1
20	76	170	49.8	0	10	1
20	77	15	30.1	0	10	1
20	78	85	36.1	0	10	1
20	79	85	26	0	10	1
20	80	6	17.4	0	10	1
20	81	170	15	0	10	0
20	82	15	12.5	0	10	1
20	83	85	30.9	0	10	0
20	84	6	10.5	0	10	1
20	85	1	41.9	0	10	1
20	86	15	39.6	0	10	1
20	87	170	43.3	0	10	1
20	88	28	13	0	10	0
20	89	28	15.5	0	10	0
20	90	85	27.3	0	10	1
20	91	28	15.5	0	10	1
20	92	170	38.3	0	10	1
20	93	15	10.5	0	10	1
20	94	170	15	0	10	1
20	95	1	41.9	0	10	1
20	96	1	31.6	0	10	1
20	97	6	11	0	10	0
20	98	1	11.2	0	10	0
20	99	170	41.3	0	10	1
20	100	1	18	0	10	1
20	101	28	12	0	10	1
20	102	28	21.1	0	10	1
20	103	28	16.9	0	10	1
20	104	85	36.1	0	10	1
20	105	85	24.4	0	10	1
20	106	6	17.4	0	10	1
20	107	170	38.3	0	10	1
20	108	15	49	0	10	1
